country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,social,products,language,language_en,language_es,language_fr,language_it,gender_M,country_short_list_Denmark,country_short_list_France,country_short_list_Germany,country_short_list_Italy,country_short_list_Netherlands,country_short_list_Other,country_short_list_Spain,country_short_list_Sweden,country_short_list_UK,country_short_list_US
UK,1.026599226458071,1.4107557937971218,1.29189709019017,-5.199337582605575,0.07794003679312468,5.19933758270342,1.0055558754164782,1.5052316564617902,1,0,1,0,0.03517037143851851,-0.19205976529486804,1.0745748200036591,1.158909721209286,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany,0.4491733463775526,-0.32459054780791374,0.6887478415401648,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.47713424159798007,-5.199337582605575,1,0,1,0,1.474747051661919,-0.19205976529486804,0.3511832148403354,0.554614576450374,de,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
US,0.14619489549821815,-0.32459054780791374,0.10063567064126884,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.253865850004556,-0.19205976529486804,0.0628326081658751,-0.015070479913589657,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UK,-0.7774831914284764,-0.32459054780791374,0.45195332837796903,0.48277075642432826,0.5722770893837116,0.17163122855073415,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.5197950743313933,-0.19205976529486804,-0.8224485747698439,0.2982254980190218,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Italy,2.613345402497909,2.121438621909866,2.48149387192696,2.1436102568322144,2.517321673643132,0.6233323670442459,1.694447074405764,-5.199337582605575,1,0,1,0,-5.199337582605575,-0.19205976529486804,2.380913312307767,2.321639872693329,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
US,0.3166581515711474,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,0.5722770893837116,0.17163122855073415,-5.199337582605575,-5.199337582605575,1,0,1,1,0.28773826852613255,-0.19205976529486804,0.22800895530513712,-0.2177096933638894,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Italy,-0.07290242082136891,-0.32459054780791374,0.8366210470077801,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.3274231757153436,0.9931409247492611,1,1,0,1,0.7373297517007364,-0.19205976529486804,-0.15381512083356783,0.9254932007259913,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,0.8154239857629877,1.5052316564617902,0.3272392003863268,-5.199337582605575,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,1.79820650836169,-0.19205976529486804,0.9607590224730421,0.18183601108909406,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,0.3166581515711474,-0.32459054780791374,0.3942631404577641,-5.199337582605575,0.07794003679312468,-5.199337582605575,0.767329267253086,-5.199337582605575,1,1,0,1,1.3437639942252242,-0.19205976529486804,0.22800895530513712,0.391549940946073,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
UK,-0.7774831914284764,-0.32459054780791374,0.10063567064126884,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,1.1196242999696708,-0.19205976529486804,-0.8224485747698439,-0.015070479913589657,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Italy,1.1788021854537032,-0.32459054780791374,-0.12338326650744538,1.694447074405764,1.1889256188145656,0.2512727957505455,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.22800895530513726,-0.19205976529486804,1.0745748200036591,-0.2177096933638894,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Italy,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.14365672754102768,-0.19205976529486804,-0.8224485747698439,-5.199337582605575,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
France,-5.199337582605575,1.1110819741139202,1.3775681073731048,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.47713424159798007,-5.199337582605575,1,0,1,1,-0.03768369062099093,-0.19205976529486804,-0.4188158757609385,1.1998308433043867,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.07290242082136891,-0.32459054780791374,0.10063567064126884,0.16908286461285651,0.07794003679312468,0.17163122855073415,-5.199337582605575,-5.199337582605575,1,1,0,1,0.3240585334895239,-0.19205976529486804,-0.15381512083356783,-0.015070479913589657,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ireland,-0.7774831914284764,-0.32459054780791374,0.8366210470077801,0.16908286461285651,0.07794003679312468,0.17163122855073415,0.47713424159798007,-5.199337582605575,1,0,1,0,-0.6634943012767219,-0.19205976529486804,-0.8224485747698439,0.7079796163448059,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Italy,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,0.16908286461285651,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.7808856725765653,-0.19205976529486804,-0.8224485747698439,-5.199337582605575,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Italy,-0.35653107332793593,0.7877179162159225,-0.12338326650744538,-5.199337582605575,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.8409186543898228,-0.19205976529486804,-0.15381512083356783,-0.2177096933638894,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,-0.12338326650744538,0.16908286461285651,0.7144484853753008,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,1,-5.199337582605575,-0.19205976529486804,-0.8224485747698439,-0.2177096933638894,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
US,-0.7774831914284764,-0.32459054780791374,-0.12338326650744538,0.16908286461285651,-5.199337582605575,-5.199337582605575,1.0835663572614778,-5.199337582605575,1,0,1,1,0.8585872475248197,-0.19205976529486804,-0.8224485747698439,0.44085408278596266,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Netherlands,0.8764940252602996,-0.32459054780791374,0.22800895530513712,0.48277075642432826,0.8084394051616053,0.17163122855073415,0.660367479703957,-5.199337582605575,0,0,0,1,-0.34584538129569387,-0.19205976529486804,0.767329267253086,0.2460917329967798,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
France,-0.35653107332793593,1.29189709019017,-5.199337582605575,-5.199337582605575,0.07794003679312468,-5.199337582605575,1.2253566257226682,0.7406299625378859,1,0,1,0,0.2564606123622222,-0.19205976529486804,0.22800895530513712,0.5313296234254816,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Australia,0.551687720243482,1.1110819741139202,1.9797056543444929,-5.199337582605575,1.0481072891215324,0.6051336754586759,1.5052316564617902,1.7734612670109722,1,0,1,0,-0.12591450693756914,-0.19205976529486804,0.6386569992599217,1.8568477492892472,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Netherlands,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,2.382721498287981,-0.19205976529486804,-0.4188158757609385,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,1.2690904173592283,-0.19205976529486804,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Italy,1.3274231757153436,1.1110819741139202,-5.199337582605575,0.16908286461285651,1.7050969053330023,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.12591450693756914,-0.19205976529486804,1.29189709019017,-5.199337582605575,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
UK,-5.199337582605575,-0.32459054780791374,-5.199337582605575,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7406299625378859,1,0,1,1,-0.002511654218540356,-0.19205976529486804,-1.489816296027173,-5.199337582605575,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Austria,0.14619489549821815,1.1110819741139202,1.553765004444046,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.0055558754164782,-5.199337582605575,1,0,1,1,-0.6634943012767219,-0.19205976529486804,0.3511832148403354,1.3780441377072967,de,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Spain,1.8799107653216565,1.749756610606143,2.6690718387389945,2.416809785602698,2.517321673643132,0.6983314427289389,2.482739732310007,2.248622328797234,1,0,1,1,-5.199337582605575,-0.19205976529486804,1.8537976421996498,2.635904737511786,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
France,-0.07290242082136891,-0.32459054780791374,0.7176941489327423,-5.199337582605575,0.07794003679312468,5.19933758270342,0.47713424159798007,1.1491333414999843,1,0,1,1,-5.199337582605575,-0.19205976529486804,-0.15381512083356783,0.5811754014871102,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,0.8582008565819824,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.9410223871518109,-0.19205976529486804,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,0.551687720243482,-0.32459054780791374,0.3272392003863268,-5.199337582605575,1.1204429519917722,0.34584538129569364,-5.199337582605575,-5.199337582605575,1,1,0,1,0.3405173836541525,-0.19205976529486804,0.4547368076104847,0.18183601108909406,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Italy,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.5722770893837116,0.391549940946073,-5.199337582605575,-5.199337582605575,0,0,0,1,0.17165149831609533,-0.19205976529486804,-0.8224485747698439,-5.199337582605575,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,1.4974794951902486,-0.19205976529486804,-0.8224485747698439,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,0.8154239857629877,-0.32459054780791374,-5.199337582605575,0.16908286461285651,0.968759234053376,0.587133234487073,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.24091726781770412,-0.19205976529486804,0.711210330666472,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Netherlands,0.14619489549821815,-0.32459054780791374,0.22800895530513712,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.0075350260349673305,-0.19205976529486804,0.0628326081658751,0.09811158630531855,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Italy,1.7573685678417772,2.3857645662709763,1.319303127125288,1.474747051661919,1.4673363898803313,0.21723655807507142,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.6634943012767219,-0.19205976529486804,2.183683578885429,1.1251604667820427,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
UK,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,0.48277075642432826,0.3807256772281369,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,0.7992583011296697,-0.19205976529486804,-0.8224485747698439,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Spain,1.9752637118768162,0.7877179162159225,1.3035567078976076,1.5130753466158215,2.2449422785229305,0.6448288926073632,0.47713424159798007,-5.199337582605575,1,0,1,1,-5.199337582605575,-0.19205976529486804,1.8018452959689195,1.1157502416841865,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
France,-0.07290242082136891,-0.32459054780791374,-5.199337582605575,0.48277075642432826,0.5722770893837116,0.17163122855073415,-5.199337582605575,-5.199337582605575,1,1,1,0,-0.4353248452125309,-0.19205976529486804,-0.15381512083356783,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Belgium,-0.07290242082136891,-0.32459054780791374,-5.199337582605575,0.48277075642432826,0.5722770893837116,0.17163122855073415,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.007535026034967609,-0.19205976529486804,-0.15381512083356783,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0.3166581515711474,-0.32459054780791374,-5.199337582605575,0.8582008565819824,0.8988407803955765,0.551687720243482,-5.199337582605575,-5.199337582605575,1,0,1,0,0.1183231398399826,-0.19205976529486804,0.22800895530513712,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,5.19933758270342,3.0847596456230373,1.0481072891215324,0.6855673570471809,-5.199337582605575,-5.199337582605575,0.8545766277826874,-5.199337582605575,1,1,0,0,-0.07794003679312482,-0.19205976529486804,3.103617410366244,0.952819834942109,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
France,0.3166581515711474,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,1,0,1,1.9422717718724143,-0.19205976529486804,0.22800895530513712,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,0.4491733463775526,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,2.1436102568322144,-0.19205976529486804,0.3511832148403354,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Netherlands,1.3906596548974282,1.694447074405764,2.316047604632824,1.2414789823350052,1.3647084924885173,0.25300130976986224,0.660367479703957,2.0961132681386396,1,0,1,0,-5.199337582605575,-0.19205976529486804,1.537183021001202,2.1529742040475397,en,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,0.3807256772281369,0.29297785546080574,-5.199337582605575,-5.199337582605575,1,0,1,0,0.4997736464576173,-0.19205976529486804,-0.8224485747698439,-0.2177096933638894,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,0.6448288926073632,1.5052316564617902,0.22800895530513712,0.16908286461285651,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,0,-0.1512740750405371,-0.19205976529486804,0.8764940252602996,0.09811158630531855,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Italy,1.1788021854537032,0.7877179162159225,0.6634943012767216,1.1638397054677863,1.1204429519917722,0.46031437971923156,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.5811754014871106,-0.19205976529486804,1.10643779528449,0.508329272099529,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Lituanie,0.14619489549821815,-0.32459054780791374,-5.199337582605575,1.0701114668128873,0.07794003679312468,-5.199337582605575,-5.199337582605575,0.7406299625378859,0,0,0,1,0.4344046027156507,-0.19205976529486804,0.0628326081658751,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,0.3166581515711474,-0.32459054780791374,-5.199337582605575,0.6855673570471809,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,-5.199337582605575,-0.19205976529486804,0.22800895530513712,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,1.0701114668128873,1.597203104737417,0.6051336754586759,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.6724449178092151,-5.199337582605575,1,1,0,0,0.26685713902794467,-0.19205976529486804,1.2253566257226682,1.1737854785500774,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Italy,0.9849486421130661,1.597203104737417,-0.12338326650744538,0.8582008565819824,1.4974794951902486,0.13454573506334772,0.767329267253086,-5.199337582605575,1,0,1,1,-0.22800895530513726,-0.19205976529486804,1.1491333414999843,0.18183601108909406,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Spain,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.791147856535964,-0.19205976529486804,-0.8224485747698439,-5.199337582605575,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
France,0.3166581515711474,-5.199337582605575,-0.12338326650744538,0.16908286461285651,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.47432166968918105,-0.19205976529486804,-2.582122983686787,-0.2177096933638894,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,-0.07290242082136891,0.7877179162159225,0.10063567064126884,0.16908286461285651,-5.199337582605575,-5.199337582605575,0.660367479703957,0.7406299625378859,1,1,0,1,0.6951298207741817,-0.19205976529486804,0.0628326081658751,0.18183601108909406,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,1.2153035827830947,-0.19205976529486804,-0.8224485747698439,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Spain,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,1.1581207671679827,-0.19205976529486804,-0.4188158757609385,-5.199337582605575,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
US,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,1.020338820206301,-0.19205976529486804,-0.8224485747698439,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Italy,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,0.48277075642432826,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.7268428922555471,-0.19205976529486804,-0.4188158757609385,-5.199337582605575,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Italy,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,0.4574398003682792,-0.19205976529486804,-0.8224485747698439,-5.199337582605575,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Italy,1.42447638186237,0.7877179162159225,0.6325093385485111,1.624784819167346,1.7050969053330023,0.4861600306906433,-5.199337582605575,-5.199337582605575,1,0,1,0,-5.199337582605575,-0.19205976529486804,1.3647084924885173,0.47713424159798007,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Sweden,0.551687720243482,-0.32459054780791374,-5.199337582605575,0.6855673570471809,1.4107557937971218,0.7242082804233155,-5.199337582605575,0.7406299625378859,0,0,0,1,-5.199337582605575,-0.19205976529486804,0.4547368076104847,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
France,2.070841182309747,-0.32459054780791374,2.3366775628044767,0.8582008565819824,2.2634099828069845,0.5026214279703101,1.3035567078976076,-5.199337582605575,1,0,1,0,-5.199337582605575,-0.19205976529486804,1.8432859617741433,2.182332548581465,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,-0.7774831914284764,-0.32459054780791374,0.10063567064126884,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.47713424159798007,-5.199337582605575,1,0,1,1,-5.199337582605575,-0.19205976529486804,-0.8224485747698439,0.09811158630531855,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Italy,1.8654079169363298,-0.32459054780791374,-5.199337582605575,1.624784819167346,2.4651980552356427,0.7798735700336947,-5.199337582605575,-5.199337582605575,1,0,1,1,-5.199337582605575,-0.19205976529486804,1.6894181997644169,-5.199337582605575,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
France,-0.35653107332793593,0.7877179162159225,1.278956671773705,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.47713424159798007,-5.199337582605575,1,0,1,1,0.3648676873826507,-0.19205976529486804,-0.15381512083356783,1.10643779528449,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,1.4600054461545797,-0.32459054780791374,-5.199337582605575,0.6855673570471809,0.3807256772281369,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,0,1.5972121250693,-0.19205976529486804,1.3647084924885173,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Finland,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.4106042791577485,-0.19205976529486804,-1.489816296027173,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,0.3272392003863268,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.2616553404546165,-0.19205976529486804,-1.489816296027173,0.18183601108909406,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,-0.7774831914284764,-2.1965008803349115,1.3906596548974282,-5.199337582605575,0.07794003679312468,-5.199337582605575,-5.199337582605575,1.5622187161840015,1,1,0,1,1.1340162648916605,-0.19205976529486804,-2.523391714439088,1.2063881076601204,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
US,1.7856972147550783,0.7877179162159225,-5.199337582605575,-5.199337582605575,0.3807256772281369,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,2.0529218210912865,-0.19205976529486804,1.643882862246181,-5.199337582605575,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
France,1.25793066169206,-0.32459054780791374,0.6051336754586759,1.0701114668128873,1.438470502172995,5.19933758270342,0.47713424159798007,-5.199337582605575,1,0,1,1,-0.9410223871518109,-0.19205976529486804,1.1491333414999843,0.47713424159798007,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
