socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,social,products,country,daysSinceLastLogin,x,y,kmeans,spectral,aggl
13,10,4,0,1,0.0,2,2,23,6,Sweden,550,-0.6670685192847324,-1.5190450744572712,3,0,2
23,8,2,1,1,0.0,1916,405,31,1918,Belgium,29,-1.3708485029598807,-1.9097411596229281,0,0,2
9,8,338,6,1,0.0,224,14,17,562,US,11,-0.9446786521228637,-1.6350018221306106,3,0,2
3,8,27,0,1,0.0,2,2,11,29,UK,17,0.3982703033518516,-2.463123579662126,3,0,3
4,10,32,50,4,75.0,0,0,14,32,Italy,11,-0.6129532041108721,0.4278525082221686,2,0,1
17,9,70,4,7,42.0,1,0,26,71,US,11,-1.232321329946925,0.24507544586624833,0,0,1
3,8,3,3,1,0.0,1,0,11,4,Belgium,14,0.5282745975642742,-1.5015933884703099,3,0,3
23,22,28,23,60,96.4,139,6,45,167,UK,11,-2.03086466411014,-0.14343183092667391,0,0,1
125,500,7044,117,67,90.0,664,0,625,7708,Sweden,16,-2.8623349918944108,0.033539154041798726,0,0,1
4,8,0,0,1,0.0,0,0,12,0,UK,693,1.3419139293825868,0.025257607180264242,1,3,0
4,8,0,2,1,0.0,0,1,12,0,US,19,0.8330359512909928,-0.14384258601950858,1,3,0
18,9,1,2,6,83.0,0,0,27,1,France,12,-0.729059603720172,0.9268935019406058,2,0,1
23,8,2,0,11,100.0,0,0,31,2,US,186,-0.5574899084405328,1.055563195379584,2,0,1
17,9,71,6,4,0.0,120,3,26,191,Swiss,15,-1.454600542106217,-0.8096394300953453,0,0,1
4,8,0,1,1,0.0,0,0,12,0,Spain,640,1.1139907924539858,0.3261765805147003,1,3,0
74,161,151,7,13,92.0,23,0,235,174,Italy,12,-2.0743436131976343,0.4761491607228178,0,0,1
7,9,1,0,1,0.0,0,1,16,1,UK,471,-0.04644977762886331,-1.0945621769968186,3,0,2
4,8,2,0,2,0.0,1,0,12,3,Italy,12,0.04034419158814895,-0.7452173230022437,3,0,2
5,9,19,1,2,100.0,1,4,14,20,Germany,44,-1.2139775531470116,-0.2952896919023975,0,0,1
3,8,32,5,2,100.0,1,0,11,33,UK,13,-0.17325357464431232,-0.35457229611954544,3,0,3
23,35,5,4,7,100.0,4,0,58,9,US,15,-1.663318816689628,0.7610676223600912,0,0,1
3,8,0,3,2,0.0,0,0,11,0,US,135,1.2987215475995235,0.3565372373972601,1,3,3
7,8,3,3,6,50.0,0,2,15,3,UK,47,-0.6286379671373626,0.1907470490060019,2,0,1
9,17,56,4,2,100.0,3,4,26,59,Belgium,21,-1.7318624882713478,-0.1516467744262394,0,0,1
8,8,0,0,3,66.0,0,0,16,0,France,584,0.5936690272167927,1.2441279552081574,2,3,0
16,22,20,0,2,100.0,14,2,38,34,US,33,-1.60179435642193,-0.3456855966296155,0,0,1
8,8,41,1,2,100.0,50,1,16,91,Belgium,15,-1.274072655559218,-0.2075358669861266,0,0,1
4,8,1,0,1,0.0,0,0,12,1,France,516,0.6658324168441594,-0.7877335557206065,3,0,2
3,8,0,0,1,0.0,1,0,11,1,Germany,263,1.159799607794616,-1.3833523301332167,3,0,3
4,8,2,1,1,0.0,0,3,12,2,France,17,0.1232211217228193,-1.0423587815774678,3,0,2
4,8,0,1,4,100.0,0,0,12,0,France,45,0.4981329129176678,1.6257126180795043,2,3,0
18,8,8,0,3,66.0,0,0,26,8,Spain,13,-0.370922165108455,0.5197947572324584,2,0,1
4,8,5,0,1,0.0,5,1,12,10,Italy,362,-0.021915637797741482,-1.8544441447226938,3,0,2
19,10,14,54,12,83.3,108,20,29,122,Spain,22,-1.7730747147400177,-0.2722121867296813,0,0,1
12,8,90,4,6,33.0,0,0,20,90,Spain,244,-0.6740228046684779,0.6636645708017649,2,0,1
8,8,367,14,2,50.0,1,19,16,368,Romania,11,-1.2721867750910194,-0.6061218071148814,0,0,1
4,8,0,2,2,100.0,0,0,12,0,France,15,0.5103514442426749,1.5931443110877381,2,3,0
11,8,1,2,4,100.0,0,0,19,1,Germany,64,-0.5733493574791948,1.1904987467323664,2,0,1
5,8,0,0,1,0.0,0,0,13,0,France,366,1.2296015562652716,0.13122512192593444,1,3,0
4,8,0,0,1,0.0,0,0,12,0,France,260,1.3419139293825868,0.025257607180264242,1,3,0
3,8,5,0,1,0.0,0,4,11,5,Germany,48,0.7877740083730124,-1.9318270005398162,3,0,3
3,9,10,1,2,100.0,79,2,12,89,Bulgaria,12,-0.7831039298800393,-0.9773895660366987,0,0,3
4,8,0,0,1,0.0,0,0,12,0,France,418,1.3419139293825868,0.025257607180264242,1,3,0
4,8,0,0,2,0.0,0,0,12,0,Belgium,573,1.0692993892522236,0.5606494846910302,1,3,0
6,8,0,0,4,75.0,3,0,14,3,Belgium,227,-0.013109246611378291,0.24635202027021572,2,0,1
7,8,13,0,2,100.0,3,4,15,16,Germany,192,-0.9050327005277344,-0.4411504156777716,0,0,1
13,21,8,0,1,0.0,9,0,34,17,Spain,689,-0.6361161317408995,-1.0663268071002672,3,0,2
4,8,0,0,2,50.0,0,0,12,0,France,103,0.9052022109755518,0.9294302747231765,1,3,0
3,8,4,3,1,0.0,2,0,11,6,UK,13,0.5035288893801592,-1.5335977979900899,3,0,3
12,8,0,0,7,100.0,0,0,20,0,UK,251,0.30359556991880393,1.7403325136201655,2,3,0
11,8,1,4,9,50.0,0,0,19,1,Spain,17,-0.4602596314905686,0.9146052484585814,2,0,1
4,8,0,4,4,60.0,0,0,12,0,France,32,0.6206838709442656,1.3231764242815593,2,3,0
8,10,176,8,7,100.0,28,1,18,204,France,11,-1.6773077317088811,-0.19438276038089852,0,0,1
4,8,1,1,1,0.0,1,0,12,2,Sweden,83,0.10748574944689053,-0.9529288084747495,3,0,2
3,8,0,1,1,0.0,0,0,11,0,US,297,1.593264095576516,-0.20780542456389742,1,3,3
28,8,83,34,51,100.0,25,8,36,108,UK,12,-1.8112899505307638,0.30698653839469797,0,0,1
5,8,0,1,1,0.0,0,0,13,0,France,16,1.0016784193366708,0.43214409526037056,1,3,0
4,8,0,0,2,100.0,0,0,12,0,France,659,0.7515926006932446,1.2746420207833613,2,3,0
4,8,0,1,2,0.0,0,0,12,0,Italy,223,0.8413762523236227,0.8615684580254663,1,3,0
5,8,0,0,1,0.0,0,0,13,0,France,456,1.2296015562652716,0.13122512192593444,1,3,0
12,10,2,1,1,0.0,0,0,22,2,UK,455,-0.23567669089679158,-0.2192240510554031,3,0,2
6,4,0,1,2,100.0,0,0,10,0,France,260,1.0752976362297746,1.5198148904817592,2,3,2
4,8,0,0,2,100.0,0,0,12,0,Belgium,51,0.7515926006932446,1.2746420207833613,2,3,0
7,8,1,0,1,0.0,0,0,15,1,Monaco,91,0.4194671292710171,-0.5552771617958512,3,0,2
4,8,0,5,7,100.0,0,0,12,0,UK,18,0.44696963561719777,1.704119885765244,2,3,0
8,14,2,3,1,0.0,12,3,22,14,Italy,11,-0.9728704365436376,-1.3374010866068125,0,0,2
18,9,4,9,18,100.0,3,1,27,7,France,15,-1.6118711353506472,0.3237403494613944,0,0,1
7,11,19,1,2,0.0,1,1,18,20,France,13,-1.1065904919041791,-0.8544040458738417,0,0,1
9,12,5,2,2,0.0,1,0,21,6,Italy,22,-0.8900930591179821,-0.2218839581782331,0,0,2
7,8,1,2,4,100.0,0,0,15,1,France,12,-0.4376319067158702,1.0627611660733294,2,0,1
11,8,0,11,3,66.0,0,0,19,0,Spain,17,0.22254819109211793,1.6999626563827177,2,3,0
3,8,0,0,1,0.0,0,0,11,0,UK,12,1.8211872325051162,-0.5087243978983337,1,3,3
5,8,2,0,2,100.0,0,0,13,2,Italy,363,-0.06544670512761169,0.5332100492681502,2,0,1
4,8,0,1,1,0.0,0,0,12,0,France,339,1.1139907924539858,0.3261765805147003,1,3,0
4,8,3,0,1,0.0,0,5,12,3,Germany,292,0.32499631724884986,-1.380889477409636,3,0,2
3,8,0,1,1,0.0,0,0,11,0,Italy,205,1.593264095576516,-0.20780542456389742,1,3,3
58,48,593,39,47,93.0,66,1,106,659,Spain,11,-2.3433294254434682,-0.07449351764060402,0,0,1
4,8,1,0,1,0.0,7,0,12,8,US,629,0.2777961167706672,-1.3303841786231883,3,0,2
4,8,6,5,6,83.0,1,0,12,7,France,120,-0.47389017778386006,0.018623862280759428,2,0,1
10,8,0,0,2,66.0,0,0,18,0,UK,132,0.5463349048505544,1.2727961437676198,2,3,0
5,8,2,4,4,100.0,0,0,13,2,UK,11,-0.3481637761479978,0.922908149884581,2,0,1
4,8,37,1,5,60.0,0,0,12,37,France,17,-0.1906243867842903,0.29708597822367716,2,0,1
3,8,0,0,1,0.0,0,0,11,0,France,416,1.8211872325051162,-0.5087243978983337,1,3,3
10,9,20,5,6,33.0,1,8,19,21,Denmark,15,-1.357687081156533,-0.350163766505767,0,0,1
5,11,0,0,1,0.0,5,0,16,5,Germany,359,0.1438290417345136,-0.8267540963084908,3,0,2
167,8,0,25,125,100.0,0,0,175,0,US,22,-0.6182207728964421,2.8348482442054848,2,3,0
3,8,1,2,1,0.0,0,0,11,1,UK,71,0.9038645635161199,-1.0032132704948276,3,0,3
6,11,6,13,6,57.0,1,9,17,7,France,11,-1.3212418677960744,-0.3856366419991322,0,0,1
10,8,21,18,16,100.0,1,0,18,22,Italy,11,-1.0862939699764382,0.7149485157800941,0,0,1
3,8,0,0,1,0.0,0,0,11,0,Italy,604,1.8211872325051162,-0.5087243978983337,1,3,3
5,8,0,9,14,100.0,0,0,13,0,Italy,13,0.2964690863399345,1.8759959246429276,2,3,0
33,8,563,1,1,0.0,410,9,41,973,France,11,-1.25746553822989,-1.4372551588772517,0,0,2
5,8,3,0,1,0.0,6,2,13,9,Germany,59,-0.13584176576946333,-1.7583379286055676,3,0,2
38,14,166,7,9,77.0,16,6,52,182,Grèce,11,-1.9686570625380384,-0.2514390493365286,0,0,1
4,10,0,0,1,0.0,0,0,14,0,UK,132,0.9966893005774249,0.03238092484209717,1,3,0
25,8,5,0,2,100.0,2,0,33,7,US,205,-0.8912696222510071,0.44537298145017984,0,0,1
5,8,7,0,2,100.0,0,0,13,7,Italy,589,-0.11647571885473534,0.47191528449863457,2,0,1
3,8,0,0,1,0.0,0,0,11,0,Belgium,471,1.8211872325051162,-0.5087243978983337,1,3,3
16,8,9,0,2,100.0,17,0,24,26,France,519,-0.8754220881690447,0.25159338967177225,0,0,1
22,8,0,0,1,0.0,0,0,30,0,Germany,664,0.806306092768126,0.5302975016732612,1,3,0
16,21,85,2,3,25.0,4,2,37,89,Germany,324,-1.727736669717537,-0.39287932361750055,0,0,1
13,8,3,4,1,0.0,0,0,21,3,Italy,11,-0.06236961509512958,-0.09997863727010228,3,0,2
7,9,55,1,1,0.0,13,5,16,68,France,15,-0.8411733923138494,-1.5702006244319937,3,0,2
13,8,0,0,1,0.0,0,0,21,0,UK,269,0.9156841898602878,0.4272643876579227,1,3,0
8,8,18,0,1,0.0,0,4,16,18,US,14,-0.037634260156088895,-1.1870787730671513,3,0,2
7,8,1,0,1,0.0,0,0,15,1,France,310,0.4194671292710171,-0.5552771617958512,3,0,2
3,8,0,1,3,66.0,0,3,11,0,France,76,0.8511608274175053,0.21428154943870623,1,3,3
9,8,0,0,2,50.0,0,0,17,0,Germany,511,0.5784245573531005,1.2378058015684406,2,3,0
4,8,5,1,1,0.0,0,0,12,5,France,13,0.3720252063379874,-0.5659430608260333,3,0,2
3,9,103,0,1,0.0,3,1,12,106,France,13,0.03728329444538991,-2.504762877746073,3,0,3
3,8,88,2,1,0.0,0,1,11,88,France,18,0.4343626063350891,-1.7333634808812053,3,0,3
4,20,1,0,1,0.0,0,0,24,1,US,376,0.018742925030105422,-0.6608086147398576,3,0,2
5,8,1,0,2,0.0,0,1,13,1,France,45,0.013268681955456682,-0.6339766469683202,3,0,1
7,8,1,1,1,0.0,1,0,15,2,France,583,-0.13887953812625173,-0.7204724145499939,3,0,2
6,8,0,0,1,0.0,0,0,14,0,Sweden,683,1.1552922511386405,0.2014957695955509,1,3,0
3,8,0,1,1,0.0,0,1,11,0,Germany,57,1.3256272739354913,-0.6954079080680469,1,3,3
4,8,0,0,1,0.0,0,0,12,0,France,272,1.3419139293825868,0.025257607180264242,1,3,0
5,10,14,0,1,0.0,0,3,15,14,US,123,-0.1494301619303268,-1.3562608580050406,3,0,2
33,11,459,11,6,83.0,56,65,44,515,Spain,11,-2.0193470850930177,-0.45374272691933304,0,0,1
18,9,1,5,3,100.0,0,0,27,1,France,11,-0.8714372571881078,1.2336796226518714,2,0,1
4,0,7,1,1,0.0,94,1,4,101,UK,11,0.8094619779032733,-1.723902861264964,3,1,2
4,8,0,0,1,0.0,0,0,12,0,France,173,1.3419139293825868,0.025257607180264242,1,3,0
6,8,1,1,2,0.0,0,0,14,1,Romania,12,-0.021326938458750992,0.22481545753988172,2,0,1
4,8,7,0,2,100.0,0,0,12,7,Italy,241,-0.004163345737420206,0.36594776975296417,2,0,1
8,8,44,0,1,0.0,14,0,16,58,Italy,13,-0.1586527723213254,-1.2300306044857086,3,0,2
8,8,8,0,2,100.0,0,0,16,8,Spain,14,-0.30213850915830814,0.6346181579853721,2,0,1
11,8,5,0,1,0.0,0,0,19,5,Russia,625,0.21786560493012141,-0.5066680595766763,3,0,2
10,8,55,12,1,0.0,0,0,18,55,US,627,-0.148884016820426,-0.29038754546801726,3,0,2
6,8,2,0,3,0.0,3,0,14,5,France,521,-0.1883416810909768,-0.5738537428809273,3,0,2
13,9,0,1,2,0.0,1,0,22,1,Italy,470,-0.42313736474586744,0.3195855603400774,0,0,1
7,8,0,37,30,90.0,0,0,15,0,UK,13,0.2450678529099468,1.7796341615252782,2,3,0
29,8,2,13,26,100.0,0,0,37,2,UK,11,-0.927330449801065,1.5385896614422847,2,0,1
8,14,3,0,1,0.0,11,0,22,14,Italy,80,-0.4427672494775694,-1.1522792442180232,3,0,2
17,8,40,3,23,95.0,0,7,25,40,France,11,-1.0655108366499264,0.3555834499614302,0,0,1
5,8,0,0,4,50.0,0,0,13,0,Italy,145,0.7673532870112607,1.0855494134305523,2,3,0
111,37,237,7,35,91.0,2,1,148,239,France,11,-2.2322909493104377,0.07701420621953056,0,0,1
5,8,5,2,1,0.0,5,1,13,10,Hong Kong,13,-0.3754691673656261,-1.429974339672647,3,0,2
4,8,3,12,6,83.0,0,0,12,3,Germany,39,-0.14687673288315006,0.5335840854351125,2,0,1
3,8,0,0,1,0.0,0,0,11,0,Italy,140,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,0,0,1,0.0,0,0,11,0,Denmark,93,1.8211872325051162,-0.5087243978983337,1,3,3
5,9,21,11,3,0.0,0,0,14,21,Italy,11,-0.36170787673813143,0.06641182303222072,3,0,1
14,10,295,1,4,50.0,0,0,24,295,Denmark,11,-0.9724621164997655,0.4756485348016956,0,0,1
4,8,0,2,1,0.0,0,0,12,0,Spain,168,1.1006727729320174,0.343759897484641,1,3,0
8,8,0,0,3,100.0,0,3,16,0,France,20,0.15772413649402242,1.0598719384883408,2,3,0
6,8,1,4,7,100.0,0,0,14,1,France,12,-0.41069734598666174,1.060717753840359,2,0,1
17,8,2,0,12,83.0,0,0,25,2,UK,418,-0.35397277013553885,0.6803035092627105,2,0,1
9,8,0,0,1,0.0,0,0,17,0,Spain,653,1.0151362757601352,0.3336331340255293,1,3,0
7,9,14,3,1,0.0,4,1,16,18,Spain,43,-0.7483227182812171,-1.3812079912311073,3,0,2
12,22,46,0,1,0.0,12,2,34,58,Pologne,12,-0.9930635714507731,-1.6806828850088784,0,0,2
7,9,8,1,6,83.0,29,0,16,37,Italy,20,-0.9857336054017207,0.01898137534595093,0,0,1
7,8,97,3,3,100.0,4,0,15,101,Belgium,40,-0.9827338708976053,0.32492198902530717,0,0,1
3,8,1,1,1,0.0,0,0,11,1,France,130,0.9171825830380881,-1.0207965874647678,3,0,3
9,13,103,4,6,83.0,201,0,22,304,Spain,14,-1.4059072309971699,-0.06899435611840296,0,0,1
21,16,5979,1,6,100.0,634,40,37,6613,Hong Kong,62,-2.3071194341614247,-0.5531996540121531,0,0,1
12,12,8,2,2,0.0,0,0,24,8,UK,15,-0.6445280557404404,0.2620377274926755,0,0,1
3,8,0,0,1,0.0,0,0,11,0,UK,334,1.8211872325051162,-0.5087243978983337,1,3,3
7,8,4,31,21,100.0,0,0,15,4,France,11,-0.6118289676699129,1.1826679061047884,2,0,1
8,8,2,12,16,100.0,0,0,16,2,Italy,13,-0.5989580025508495,1.215025032200791,2,0,1
6,8,3,0,1,0.0,0,0,14,3,France,664,0.4344189663566332,-0.6652937319871992,3,0,2
8,10,87,1,1,0.0,5,2,18,92,Netherlands,120,-0.9362134297773159,-1.5120721778194115,0,0,2
8,8,0,0,1,0.0,0,0,16,0,Italy,288,1.0497295573481775,0.3009051053742676,1,3,0
8,8,0,0,1,0.0,0,0,16,0,France,686,1.0497295573481775,0.3009051053742676,1,3,0
8,8,2,0,1,0.0,0,0,16,2,UK,26,0.3450026246446366,-0.546494380886614,3,0,2
8,8,0,0,2,0.0,0,0,16,0,France,586,0.7771150172178146,0.8362969828850336,1,3,0
4,8,0,0,1,0.0,0,0,12,0,France,470,1.3419139293825868,0.025257607180264242,1,3,0
6,11,0,2,6,100.0,0,0,17,0,France,38,-0.054112999722085005,1.8113356615978329,2,3,0
4,8,1,1,2,100.0,0,0,12,1,France,12,-0.15241204877378373,0.7625698312169268,2,0,1
4,8,0,2,1,0.0,0,0,12,0,France,363,1.1006727729320174,0.343759897484641,1,3,0
5,10,1,0,2,100.0,1,0,15,2,France,72,-0.675785679308445,0.07831547232404262,0,0,1
6,9,241,0,1,0.0,30,4,15,271,Germany,11,-0.6573769894970457,-2.0320512602477896,3,0,2
6,8,0,0,2,100.0,0,0,14,0,US,371,0.5649709224492983,1.4508801831986478,2,3,0
6,8,1,6,1,0.0,0,0,14,1,France,318,0.21303328320029533,-0.2600705766628246,3,0,2
16,10,153,0,3,100.0,2,6,26,155,Germany,13,-1.5024433210112964,-0.4398684557040956,0,0,1
5,10,2,0,1,0.0,0,0,15,2,France,30,0.21631375968445157,-0.7393630385504865,3,0,2
5,9,0,0,2,100.0,0,0,14,0,Italy,16,0.4214267048315731,1.3451094629779061,2,3,0
14,8,31,17,24,83.0,1,0,22,32,Germany,15,-1.0589259339482462,0.47463809945661123,0,0,1
3,8,1,0,1,0.0,0,0,11,1,France,655,1.1451057199666888,-1.3217155607992037,3,0,3
5,8,0,0,1,0.0,0,0,13,0,France,607,1.2296015562652716,0.13122512192593444,1,3,0
10,9,53,1,12,91.0,160,7,19,213,Sweden,11,-1.5307862975334128,-0.5297232931462695,0,0,1
20,8,203,13,22,100.0,19,5,28,222,UK,14,-1.7206629548807622,0.1145110327639761,0,0,1
7,8,10,1,9,100.0,0,0,15,10,France,89,-0.5420207804107473,0.9815912937401521,2,0,1
16,8,0,14,10,100.0,0,0,24,0,US,523,-0.060968698635521304,2.2040665401372164,2,3,0
17,8,23,2,11,63.0,45,12,25,68,Hong Kong,11,-1.4033663669950596,-0.2863728833006456,0,0,1
3,8,0,0,2,0.0,0,0,11,0,France,45,1.5485726923747536,0.02666747961243265,1,3,3
3,8,0,0,1,0.0,0,0,11,0,France,423,1.8211872325051162,-0.5087243978983337,1,3,3
17,15,9,1,2,100.0,0,0,32,9,Italy,15,-1.0664173328575441,1.0197007062165333,0,0,1
4,8,0,0,1,0.0,0,0,12,0,UK,548,1.3419139293825868,0.025257607180264242,1,3,0
5,8,8,0,2,0.0,1,5,13,9,Spain,13,-0.4188822780057244,-1.2395350516351291,3,0,1
7,8,23,2,6,83.0,1,0,15,24,Italy,11,-0.7561878172051535,0.15499048140339597,0,0,1
3,8,5,3,6,100.0,0,0,11,5,France,11,0.20131290742256466,0.25252096287596915,2,0,3
3,8,257,0,1,0.0,0,0,11,257,France,12,0.8814187363721274,-1.6386976862751887,3,0,3
6,8,0,0,1,0.0,0,0,14,0,France,610,1.1552922511386405,0.2014957695955509,1,3,0
3,8,0,0,1,0.0,0,0,11,0,France,513,1.8211872325051162,-0.5087243978983337,1,3,3
5,8,0,0,2,0.0,0,0,13,0,UK,11,0.9569870161349087,0.6666169994367005,1,3,0
7,9,6,6,8,100.0,0,0,16,6,UK,131,-0.7545872772842248,0.996240071564866,2,0,1
10,8,3,26,10,0.0,155,30,18,158,France,11,-1.1883212859281604,-0.750194222331476,0,0,1
13,8,2,0,4,100.0,0,0,21,2,Belgium,34,-0.40490062237957075,0.8794009389618446,2,0,1
10,10,156,1,2,100.0,1,1,20,157,Spain,15,-1.576639157931159,-0.19247931863292528,0,0,1
13,8,3,16,28,96.0,0,0,21,3,Romania,11,-0.6356107786361144,1.0574121909968186,2,0,1
13,10,46,7,12,100.0,0,0,23,46,UK,11,-1.086151508145676,1.0544227181967283,2,0,1
25,1,0,32,28,89.0,0,0,26,0,Spain,12,0.30005584965889626,2.178895746129517,2,3,0
21,8,61,5,9,66.0,170,1,29,231,Italy,56,-1.503061510467959,-0.2585170291959302,0,0,1
4,10,9,0,1,0.0,17,3,14,26,France,235,-0.4443722100489411,-1.9569284878749151,3,0,2
8,8,0,9,1,0.0,9,2,16,9,US,39,-0.24489398940075252,-0.81956936446716,3,0,2
5,8,8,0,1,0.0,1,0,13,9,France,69,0.14977658947636838,-1.235569346138744,3,0,2
5,8,1,2,4,80.0,0,0,13,1,France,23,-0.15878940908799746,0.61088206732212,2,0,1
4,8,0,0,1,0.0,0,0,12,0,Italy,591,1.3419139293825868,0.025257607180264242,1,3,0
4,8,0,0,1,0.0,0,0,12,0,UK,210,1.3419139293825868,0.025257607180264242,1,3,0
10,8,0,2,1,0.0,0,0,18,0,Spain,626,0.7455129243941823,0.6787938795803692,1,3,0
6,10,45,2,1,0.0,1,3,16,46,France,45,-0.8209591869809375,-1.5036542387423146,3,0,2
5,8,0,0,1,0.0,0,0,13,0,France,638,1.2296015562652716,0.13122512192593444,1,3,0
9,10,27,2,2,100.0,6,1,19,33,France,13,-1.5024485935689633,-0.12879667140285145,0,0,1
123,8,1,117,86,100.0,0,0,131,1,US,55,-1.2439199529143103,1.9650752512104523,2,0,1
73,27,104,8,69,98.0,182,115,100,286,France,11,-2.3314620246171973,-0.1829469616356858,0,0,1
6,8,32,0,4,75.0,23,0,14,55,Austria,174,-0.5202882667551606,-0.35989481905275633,3,0,1
20,22,4,0,6,66.0,235,25,42,239,France,219,-1.6403694330446685,-0.7670663574696319,0,0,1
7,11,4,0,1,0.0,15,1,18,19,UK,590,-0.6182181705310642,-1.7160884938638261,3,0,2
3,9,24,0,1,0.0,4,1,12,28,France,83,0.10533503221247867,-2.4241600770136804,3,0,3
3,8,1,1,1,0.0,0,0,11,1,UK,11,0.9171825830380881,-1.0207965874647678,3,0,3
11,8,0,4,1,0.0,0,0,19,0,US,560,0.7026506708727094,0.7249980584187818,1,3,0
6,13,36,0,2,0.0,2,0,19,38,US,346,-0.6893344736296202,-0.7430148075363804,0,0,2
20,8,0,4,2,100.0,0,0,28,0,Belgium,181,-0.021332605666112375,2.1001467998528245,2,3,0
8,8,1,0,2,100.0,0,0,16,1,Germany,81,-0.21667328387959192,0.7372983560764942,2,0,1
3,8,0,0,2,100.0,0,0,11,0,France,585,1.230865903815774,0.7406600157047636,1,3,3
4,8,4,0,1,0.0,0,0,12,4,France,107,0.6087700080331384,-0.8562572957047054,3,0,2
12,8,2,1,1,0.0,0,0,20,2,Germany,17,0.0036730647001264665,-0.13881466979723386,3,0,2
3,8,0,1,3,0.0,0,0,11,0,France,96,1.305008201308965,0.35830474828913095,1,3,3
6,8,1,2,3,66.0,0,3,14,1,UK,40,-0.5041336860093666,0.12909387100166017,2,0,1
16,8,0,2,3,100.0,0,0,24,0,UK,21,0.022714173841938357,2.0689875122041372,2,3,0
7,8,0,3,3,100.0,0,0,15,0,US,423,0.23973481420768528,1.867686467835206,2,3,0
9,8,0,3,2,100.0,0,0,17,0,US,47,0.17496380229556352,1.9128873054134534,2,3,0
31,28,57,2,6,50.0,0,0,59,57,France,226,-1.2627628158276323,0.7799672076829399,0,0,1
11,9,18,11,6,85.0,18,0,20,36,France,11,-1.168924151487345,0.19912657522333516,0,0,1
36,41,89,35,23,86.0,128,1,77,217,Hong Kong,11,-2.1635078399053214,-0.10733678510628876,0,0,1
5,8,0,1,2,0.0,0,0,13,0,France,152,0.7290638792063077,0.9675359727711366,1,3,0
9,8,2,3,1,0.0,0,0,17,2,US,73,0.060558198281364696,-0.18389659445052492,3,0,2
11,8,0,0,4,0.0,0,0,19,0,France,96,0.6616801000687809,0.9709950832365293,1,3,0
5,0,0,0,1,0.0,0,0,5,0,UK,621,2.438735218284601,0.07649590508851463,1,1,2
5,8,1,3,4,100.0,4,1,13,5,US,22,-0.949373397056898,-0.05824271016293419,0,0,1
21,8,0,23,13,84.0,0,0,29,0,US,11,0.004834602424269675,1.9707855405341714,2,3,0
7,8,112,0,1,0.0,61,2,15,173,Germany,25,-0.4691296929537039,-1.87935251098376,3,0,2
18,9,180,5,2,100.0,58,18,27,238,Netherlands,13,-1.8119965296100256,-0.22777400594873207,0,0,1
4,8,0,1,1,0.0,0,0,12,0,Belgium,382,1.1139907924539858,0.3261765805147003,1,3,0
3,8,0,1,2,100.0,0,0,11,0,France,183,1.0029427668871735,1.0415789890391995,2,3,3
5,8,8,9,1,0.0,0,0,13,8,Germany,11,0.19171578955926163,-0.41960545113182546,3,0,2
3,8,1,0,3,100.0,2,5,11,3,Germany,260,-0.10537601710737605,-1.0712463596217439,3,0,3
3,8,0,0,1,0.0,0,0,11,0,UK,147,1.8211872325051162,-0.5087243978983337,1,3,3
7,8,0,0,3,66.0,0,0,15,0,Monaco,125,0.6394881116780596,1.2009368509389096,2,3,0
7,16,82,0,1,0.0,44,16,23,126,France,18,-0.9271407515034368,-1.9365506847500535,3,0,2
39,17,474,66,41,87.0,17,0,56,491,Chypre,11,-1.8687417770594692,0.4012891390388881,0,0,1
3,8,0,0,1,0.0,0,0,11,0,Swiss,687,1.8211872325051162,-0.5087243978983337,1,3,3
5,8,2,0,1,0.0,0,0,13,2,Netherlands,356,0.5248746235617306,-0.7161743643349473,3,0,2
3,8,0,4,5,80.0,0,0,11,0,France,17,1.0855941008615788,0.8193915098537646,1,3,3
6,9,14,1,1,0.0,34,12,15,48,France,259,-0.7841340100426959,-1.6235554852939027,3,0,2
4,8,0,6,4,100.0,1,8,12,1,France,16,-0.5061641354312578,0.24654513225677885,0,0,1
9,8,0,1,4,100.0,0,0,17,0,Italy,29,0.1713552592952164,1.9340881449247695,2,3,0
7,8,2,8,9,66.0,0,0,15,2,France,39,-0.373167620138324,0.7822753273597011,2,0,1
13,8,0,1,7,85.0,0,0,21,0,Italy,109,0.19703137658330802,1.7417336768117664,2,3,0
5,8,1,0,1,0.0,0,0,13,1,France,568,0.5535200437268443,-0.6817660409749363,3,0,2
4,8,11,9,1,0.0,4,2,12,15,UK,40,-0.33157808586983173,-1.5358006127562216,3,0,2
7,8,4,0,15,53.0,0,0,15,4,Italy,78,-0.14428652118481217,0.4181255145609264,2,0,1
12,8,15,8,4,75.0,6,0,20,21,France,11,-0.9459883649922844,0.2930714553790089,0,0,1
11,11,385,3,8,100.0,39,3,22,424,Italy,13,-1.8362784304553381,-0.23937283895615813,0,0,1
9,9,0,0,4,25.0,0,0,18,0,Spain,26,0.3686284578663654,1.2219307814647649,2,3,0
10,8,4,5,3,100.0,1,0,18,5,Italy,70,-0.9354091724668991,0.650789964819487,0,0,1
6,8,2,0,2,100.0,0,0,14,2,France,377,-0.13975601025424286,0.6034806969377665,2,0,1
7,8,0,0,1,0.0,0,0,15,0,UK,158,1.0955486418094444,0.2577140011050198,1,3,0
